county_en,province_en,Livestock_int_hist,Livestock_vac_hist,Pop_setting,count,county_count,inf_rate,ses
Azarshahr,East Azerbaijan,No,Null,Urban,6,45,0.133333333,2
Azarshahr,East Azerbaijan,Null,Null,Rural,1,45,0.022222222,2
Azarshahr,East Azerbaijan,Null,Null,Urban,5,45,0.111111111,2
Azarshahr,East Azerbaijan,Yes,No,Rural,2,45,0.044444444,2
Azarshahr,East Azerbaijan,Yes,No,Urban,6,45,0.133333333,2
Azarshahr,East Azerbaijan,Yes,Null,Rural,4,45,0.088888889,2
Azarshahr,East Azerbaijan,Yes,Null,Urban,3,45,0.066666667,2
Azarshahr,East Azerbaijan,Yes,Yes,Rural,9,45,0.2,2
Azarshahr,East Azerbaijan,Yes,Yes,Urban,7,45,0.155555556,2
Azna,Lorestan,No,No,Rural,7,85,0.082352941,1
Azna,Lorestan,No,No,Urban,1,85,0.011764706,1
Azna,Lorestan,No,Null,Rural,5,85,0.058823529,1
Azna,Lorestan,No,Null,Urban,1,85,0.011764706,1
Azna,Lorestan,Null,No,Rural,1,85,0.011764706,1
Azna,Lorestan,Null,Null,Nomadic,1,85,0.011764706,1
Azna,Lorestan,Yes,No,Nomadic,4,85,0.047058824,1
Azna,Lorestan,Yes,No,Rural,20,85,0.235294118,1
Azna,Lorestan,Yes,No,Urban,3,85,0.035294118,1
Azna,Lorestan,Yes,Null,Nomadic,1,85,0.011764706,1
Azna,Lorestan,Yes,Null,Rural,7,85,0.082352941,1
Azna,Lorestan,Yes,Null,Urban,4,85,0.047058824,1
Azna,Lorestan,Yes,Yes,Nomadic,1,85,0.011764706,1
Azna,Lorestan,Yes,Yes,Rural,28,85,0.329411765,1
Azna,Lorestan,Yes,Yes,Urban,1,85,0.011764706,1
Babol,Mazandaran,No,No,Rural,8,224,0.035714286,5
Babol,Mazandaran,No,No,Urban,5,224,0.022321429,5
Babol,Mazandaran,No,Null,Itinerant,1,224,0.004464286,5
Babol,Mazandaran,No,Null,Null,1,224,0.004464286,5
Babol,Mazandaran,No,Null,Rural,15,224,0.066964286,5
Babol,Mazandaran,No,Null,Urban,13,224,0.058035714,5
Babol,Mazandaran,No,Yes,Rural,2,224,0.008928571,5
Babol,Mazandaran,Null,Null,Null,45,224,0.200892857,5
Babol,Mazandaran,Null,Null,Rural,4,224,0.017857143,5
Babol,Mazandaran,Null,Null,Urban,1,224,0.004464286,5
Babol,Mazandaran,Yes,No,Itinerant,1,224,0.004464286,5
Babol,Mazandaran,Yes,No,Rural,34,224,0.151785714,5
Babol,Mazandaran,Yes,No,Urban,6,224,0.026785714,5
Babol,Mazandaran,Yes,Null,Itinerant,3,224,0.013392857,5
Babol,Mazandaran,Yes,Null,Rural,39,224,0.174107143,5
Babol,Mazandaran,Yes,Null,Urban,2,224,0.008928571,5
Babol,Mazandaran,Yes,Yes,Itinerant,3,224,0.013392857,5
Babol,Mazandaran,Yes,Yes,Rural,37,224,0.165178571,5
Babol,Mazandaran,Yes,Yes,Urban,4,224,0.017857143,5
Babolsar,Mazandaran,No,Null,Rural,7,40,0.175,5
Babolsar,Mazandaran,No,Null,Urban,17,40,0.425,5
Babolsar,Mazandaran,Null,Null,Urban,1,40,0.025,5
Babolsar,Mazandaran,Yes,No,Rural,5,40,0.125,5
Babolsar,Mazandaran,Yes,No,Urban,1,40,0.025,5
Babolsar,Mazandaran,Yes,Null,Rural,3,40,0.075,5
Babolsar,Mazandaran,Yes,Null,Urban,3,40,0.075,5
Babolsar,Mazandaran,Yes,Yes,Rural,2,40,0.05,5
Babolsar,Mazandaran,Yes,Yes,Urban,1,40,0.025,5
Badre,Ilam,No,Null,Rural,1,8,0.125,1
Badre,Ilam,No,Null,Urban,1,8,0.125,1
Badre,Ilam,Yes,No,Rural,1,8,0.125,1
Badre,Ilam,Yes,No,Urban,1,8,0.125,1
Badre,Ilam,Yes,Null,Urban,1,8,0.125,1
Badre,Ilam,Yes,Yes,Rural,1,8,0.125,1
Badre,Ilam,Yes,Yes,Urban,2,8,0.25,1
Bafq,Yazd,No,Null,Urban,5,12,0.416666667,4
Bafq,Yazd,Yes,No,Urban,2,12,0.166666667,4
Bafq,Yazd,Yes,Null,Rural,1,12,0.083333333,4
Bafq,Yazd,Yes,Null,Urban,3,12,0.25,4
Bafq,Yazd,Yes,Yes,Urban,1,12,0.083333333,4
Baft,Kerman,No,No,Rural,3,227,0.013215859,1
Baft,Kerman,No,No,Urban,7,227,0.030837004,1
Baft,Kerman,No,Null,Rural,5,227,0.022026432,1
Baft,Kerman,No,Null,Urban,25,227,0.110132159,1
Baft,Kerman,No,Yes,Urban,1,227,0.004405286,1
Baft,Kerman,Null,Null,Urban,1,227,0.004405286,1
Baft,Kerman,Yes,No,Nomadic,1,227,0.004405286,1
Baft,Kerman,Yes,No,Rural,40,227,0.176211454,1
Baft,Kerman,Yes,No,Urban,24,227,0.105726872,1
Baft,Kerman,Yes,Null,Rural,5,227,0.022026432,1
Baft,Kerman,Yes,Null,Urban,9,227,0.039647577,1
Baft,Kerman,Yes,Yes,Nomadic,1,227,0.004405286,1
Baft,Kerman,Yes,Yes,Rural,73,227,0.321585903,1
Baft,Kerman,Yes,Yes,Urban,32,227,0.140969163,1
Baghmalek,Khuzestan,No,No,Urban,1,80,0.0125,1
Baghmalek,Khuzestan,No,Null,Rural,3,80,0.0375,1
Baghmalek,Khuzestan,No,Null,Urban,8,80,0.1,1
Baghmalek,Khuzestan,Null,Null,Rural,2,80,0.025,1
Baghmalek,Khuzestan,Unknow,Null,Rural,2,80,0.025,1
Baghmalek,Khuzestan,Yes,No,Nomadic,5,80,0.0625,1
Baghmalek,Khuzestan,Yes,No,Rural,19,80,0.2375,1
Baghmalek,Khuzestan,Yes,No,Urban,7,80,0.0875,1
Baghmalek,Khuzestan,Yes,Null,Nomadic,1,80,0.0125,1
Baghmalek,Khuzestan,Yes,Null,Rural,17,80,0.2125,1
Baghmalek,Khuzestan,Yes,Null,Urban,10,80,0.125,1
Baghmalek,Khuzestan,Yes,Yes,Rural,3,80,0.0375,1
Baghmalek,Khuzestan,Yes,Yes,Urban,2,80,0.025,1
Bahabad,Yazd,No,No,Urban,1,7,0.142857143,4
Bahabad,Yazd,Yes,No,Urban,1,7,0.142857143,4
Bahabad,Yazd,Yes,Null,Rural,1,7,0.142857143,4
Bahabad,Yazd,Yes,Null,Urban,2,7,0.285714286,4
Bahabad,Yazd,Yes,Yes,Urban,2,7,0.285714286,4
Bahar,Hamadan,No,No,Rural,8,250,0.032,1
Bahar,Hamadan,No,No,Urban,8,250,0.032,1
Bahar,Hamadan,No,Null,Rural,5,250,0.02,1
Bahar,Hamadan,No,Null,Urban,10,250,0.04,1
Bahar,Hamadan,No,Yes,Rural,4,250,0.016,1
Bahar,Hamadan,Null,Null,Rural,1,250,0.004,1
Bahar,Hamadan,Null,Yes,Urban,1,250,0.004,1
Bahar,Hamadan,Yes,No,Rural,17,250,0.068,1
Bahar,Hamadan,Yes,No,Urban,12,250,0.048,1
Bahar,Hamadan,Yes,Null,Rural,54,250,0.216,1
Bahar,Hamadan,Yes,Null,Urban,18,250,0.072,1
Bahar,Hamadan,Yes,Yes,Nomadic,1,250,0.004,1
Bahar,Hamadan,Yes,Yes,Rural,99,250,0.396,1
Bahar,Hamadan,Yes,Yes,Urban,12,250,0.048,1
Baharestan,Tehran,No,No,Urban,3,88,0.034090909,5
Baharestan,Tehran,No,Null,Rural,2,88,0.022727273,5
Baharestan,Tehran,No,Null,Urban,21,88,0.238636364,5
Baharestan,Tehran,No,Yes,Urban,1,88,0.011363636,5
Baharestan,Tehran,Null,Null,Rural,4,88,0.045454545,5
Baharestan,Tehran,Null,Null,Urban,17,88,0.193181818,5
Baharestan,Tehran,Null,Yes,Urban,1,88,0.011363636,5
Baharestan,Tehran,Yes,No,Rural,1,88,0.011363636,5
Baharestan,Tehran,Yes,No,Urban,2,88,0.022727273,5
Baharestan,Tehran,Yes,Null,Rural,4,88,0.045454545,5
Baharestan,Tehran,Yes,Null,Urban,19,88,0.215909091,5
Baharestan,Tehran,Yes,Yes,Rural,2,88,0.022727273,5
Baharestan,Tehran,Yes,Yes,Urban,11,88,0.125,5
Bahmai,Kohgiluyeh and Boyer-Ahmad,No,Null,Urban,1,19,0.052631579,1
Bahmai,Kohgiluyeh and Boyer-Ahmad,Yes,No,Rural,1,19,0.052631579,1
Bahmai,Kohgiluyeh and Boyer-Ahmad,Yes,No,Urban,1,19,0.052631579,1
Bahmai,Kohgiluyeh and Boyer-Ahmad,Yes,Null,Rural,7,19,0.368421053,1
Bahmai,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Rural,6,19,0.315789474,1
Bahmai,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Urban,3,19,0.157894737,1
Bajestan,Razavi Khorasan,No,No,Rural,2,70,0.028571429,2
Bajestan,Razavi Khorasan,No,No,Urban,2,70,0.028571429,2
Bajestan,Razavi Khorasan,No,Null,Rural,1,70,0.014285714,2
Bajestan,Razavi Khorasan,No,Null,Urban,2,70,0.028571429,2
Bajestan,Razavi Khorasan,No,Yes,Urban,2,70,0.028571429,2
Bajestan,Razavi Khorasan,Yes,No,Itinerant,2,70,0.028571429,2
Bajestan,Razavi Khorasan,Yes,No,Rural,11,70,0.157142857,2
Bajestan,Razavi Khorasan,Yes,No,Urban,6,70,0.085714286,2
Bajestan,Razavi Khorasan,Yes,Null,Null,1,70,0.014285714,2
Bajestan,Razavi Khorasan,Yes,Null,Rural,6,70,0.085714286,2
Bajestan,Razavi Khorasan,Yes,Null,Urban,2,70,0.028571429,2
Bajestan,Razavi Khorasan,Yes,Yes,Rural,26,70,0.371428571,2
Bajestan,Razavi Khorasan,Yes,Yes,Urban,7,70,0.1,2
Bakharz,Razavi Khorasan,No,Null,Rural,3,176,0.017045455,2
Bakharz,Razavi Khorasan,No,Null,Urban,2,176,0.011363636,2
Bakharz,Razavi Khorasan,No,Yes,Rural,1,176,0.005681818,2
Bakharz,Razavi Khorasan,Null,Null,Rural,1,176,0.005681818,2
Bakharz,Razavi Khorasan,Unknow,Null,Urban,1,176,0.005681818,2
Bakharz,Razavi Khorasan,Yes,No,Rural,8,176,0.045454545,2
Bakharz,Razavi Khorasan,Yes,No,Urban,2,176,0.011363636,2
Bakharz,Razavi Khorasan,Yes,Null,Rural,60,176,0.340909091,2
Bakharz,Razavi Khorasan,Yes,Null,Urban,4,176,0.022727273,2
Bakharz,Razavi Khorasan,Yes,Yes,Itinerant,1,176,0.005681818,2
Bakharz,Razavi Khorasan,Yes,Yes,Rural,93,176,0.528409091,2
Bam,Kerman,No,No,Urban,1,12,0.083333333,1
Bam,Kerman,No,Null,Rural,1,12,0.083333333,1
Bam,Kerman,No,Null,Urban,3,12,0.25,1
Bam,Kerman,Yes,Null,Rural,2,12,0.166666667,1
Bam,Kerman,Yes,Null,Urban,1,12,0.083333333,1
Bam,Kerman,Yes,Yes,Rural,2,12,0.166666667,1
Bam,Kerman,Yes,Yes,Urban,2,12,0.166666667,1
Bandar-Abbas,Hormozgan,No,Null,Rural,2,23,0.086956522,1
Bandar-Abbas,Hormozgan,No,Null,Urban,12,23,0.52173913,1
Bandar-Abbas,Hormozgan,Yes,Null,Rural,1,23,0.043478261,1
Bandar-Abbas,Hormozgan,Yes,Null,Urban,5,23,0.217391304,1
Bandar-Abbas,Hormozgan,Yes,Yes,Rural,2,23,0.086956522,1
Bandar-Abbas,Hormozgan,Yes,Yes,Urban,1,23,0.043478261,1
Bandar-Lengeh,Hormozgan,No,Null,Urban,2,8,0.25,1
Bandar-Lengeh,Hormozgan,Yes,No,Rural,1,8,0.125,1
Bandar-Lengeh,Hormozgan,Yes,No,Urban,1,8,0.125,1
Bandar-Lengeh,Hormozgan,Yes,Null,Rural,3,8,0.375,1
Bandar-Lengeh,Hormozgan,Yes,Null,Urban,1,8,0.125,1
Bandar-e-Anzali,Gilan,No,Null,Rural,1,2,0.5,3
Bandar-e-Anzali,Gilan,No,Null,Urban,1,2,0.5,3
Bandar-e-Gaz,Golestan,No,No,Rural,2,41,0.048780488,1
Bandar-e-Gaz,Golestan,No,No,Urban,2,41,0.048780488,1
Bandar-e-Gaz,Golestan,No,Null,Rural,1,41,0.024390244,1
Bandar-e-Gaz,Golestan,No,Null,Urban,3,41,0.073170732,1
Bandar-e-Gaz,Golestan,No,Yes,Urban,1,41,0.024390244,1
Bandar-e-Gaz,Golestan,Yes,No,Rural,7,41,0.170731707,1
Bandar-e-Gaz,Golestan,Yes,No,Urban,5,41,0.12195122,1
Bandar-e-Gaz,Golestan,Yes,Null,Rural,1,41,0.024390244,1
Bandar-e-Gaz,Golestan,Yes,Null,Urban,1,41,0.024390244,1
Bandar-e-Gaz,Golestan,Yes,Yes,Rural,12,41,0.292682927,1
Bandar-e-Gaz,Golestan,Yes,Yes,Urban,6,41,0.146341463,1
Bandar-e-Torkaman,Golestan,No,No,Rural,1,59,0.016949153,1
Bandar-e-Torkaman,Golestan,No,Null,Rural,1,59,0.016949153,1
Bandar-e-Torkaman,Golestan,No,Null,Urban,7,59,0.118644068,1
Bandar-e-Torkaman,Golestan,No,Yes,Rural,3,59,0.050847458,1
Bandar-e-Torkaman,Golestan,Yes,No,Rural,11,59,0.186440678,1
Bandar-e-Torkaman,Golestan,Yes,Null,Rural,15,59,0.254237288,1
Bandar-e-Torkaman,Golestan,Yes,Null,Urban,4,59,0.06779661,1
Bandar-e-Torkaman,Golestan,Yes,Yes,Rural,16,59,0.271186441,1
Bandar-e-Torkaman,Golestan,Yes,Yes,Urban,1,59,0.016949153,1
Baneh,Kurdistan,No,No,Rural,10,270,0.037037037,1
Baneh,Kurdistan,No,No,Urban,10,270,0.037037037,1
Baneh,Kurdistan,No,Null,Rural,11,270,0.040740741,1
Baneh,Kurdistan,No,Null,Urban,27,270,0.1,1
Baneh,Kurdistan,No,Yes,Rural,10,270,0.037037037,1
Baneh,Kurdistan,No,Yes,Urban,1,270,0.003703704,1
Baneh,Kurdistan,Null,Null,Urban,1,270,0.003703704,1
Baneh,Kurdistan,Null,Yes,Urban,1,270,0.003703704,1
Baneh,Kurdistan,Unknow,Yes,Urban,1,270,0.003703704,1
Baneh,Kurdistan,Yes,No,Rural,29,270,0.107407407,1
Baneh,Kurdistan,Yes,No,Urban,2,270,0.007407407,1
Baneh,Kurdistan,Yes,Null,Rural,16,270,0.059259259,1
Baneh,Kurdistan,Yes,Null,Urban,2,270,0.007407407,1
Baneh,Kurdistan,Yes,Yes,Rural,135,270,0.5,1
Baneh,Kurdistan,Yes,Yes,Urban,14,270,0.051851852,1
Bardaskan,Razavi Khorasan,No,No,Rural,6,155,0.038709677,2
Bardaskan,Razavi Khorasan,No,No,Urban,1,155,0.006451613,2
Bardaskan,Razavi Khorasan,No,Null,Rural,11,155,0.070967742,2
Bardaskan,Razavi Khorasan,No,Yes,Rural,1,155,0.006451613,2
Bardaskan,Razavi Khorasan,Null,Null,Itinerant,1,155,0.006451613,2
Bardaskan,Razavi Khorasan,Null,Null,Rural,1,155,0.006451613,2
Bardaskan,Razavi Khorasan,Yes,No,Itinerant,4,155,0.025806452,2
Bardaskan,Razavi Khorasan,Yes,No,Rural,41,155,0.264516129,2
Bardaskan,Razavi Khorasan,Yes,No,Urban,16,155,0.103225806,2
Bardaskan,Razavi Khorasan,Yes,Null,Nomadic,3,155,0.019354839,2
Bardaskan,Razavi Khorasan,Yes,Null,Rural,13,155,0.083870968,2
Bardaskan,Razavi Khorasan,Yes,Null,Urban,5,155,0.032258065,2
Bardaskan,Razavi Khorasan,Yes,Yes,Itinerant,12,155,0.077419355,2
Bardaskan,Razavi Khorasan,Yes,Yes,Nomadic,2,155,0.012903226,2
Bardaskan,Razavi Khorasan,Yes,Yes,Rural,32,155,0.206451613,2
Bardaskan,Razavi Khorasan,Yes,Yes,Urban,6,155,0.038709677,2
Bardsir,Kerman,No,No,Rural,6,202,0.02970297,1
Bardsir,Kerman,No,No,Urban,2,202,0.00990099,1
Bardsir,Kerman,No,Null,Rural,3,202,0.014851485,1
Bardsir,Kerman,No,Null,Urban,8,202,0.03960396,1
Bardsir,Kerman,No,Yes,Rural,1,202,0.004950495,1
Bardsir,Kerman,No,Yes,Urban,1,202,0.004950495,1
Bardsir,Kerman,Null,Null,Urban,2,202,0.00990099,1
Bardsir,Kerman,Unknow,Null,Urban,1,202,0.004950495,1
Bardsir,Kerman,Yes,No,Itinerant,1,202,0.004950495,1
Bardsir,Kerman,Yes,No,Rural,27,202,0.133663366,1
Bardsir,Kerman,Yes,No,Urban,17,202,0.084158416,1
Bardsir,Kerman,Yes,Null,Itinerant,1,202,0.004950495,1
Bardsir,Kerman,Yes,Null,Nomadic,1,202,0.004950495,1
Bardsir,Kerman,Yes,Null,Rural,23,202,0.113861386,1
Bardsir,Kerman,Yes,Null,Urban,10,202,0.04950495,1
Bardsir,Kerman,Yes,Yes,Itinerant,1,202,0.004950495,1
Bardsir,Kerman,Yes,Yes,Rural,77,202,0.381188119,1
Bardsir,Kerman,Yes,Yes,Urban,20,202,0.099009901,1
Basht,Kohgiluyeh and Boyer-Ahmad,No,No,Rural,1,28,0.035714286,1
Basht,Kohgiluyeh and Boyer-Ahmad,Yes,No,Rural,14,28,0.5,1
Basht,Kohgiluyeh and Boyer-Ahmad,Yes,No,Urban,4,28,0.142857143,1
Basht,Kohgiluyeh and Boyer-Ahmad,Yes,Null,Rural,6,28,0.214285714,1
Basht,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Rural,3,28,0.107142857,1
Bastak,Hormozgan,Unknow,Null,Rural,1,14,0.071428571,1
Bastak,Hormozgan,Yes,No,Nomadic,1,14,0.071428571,1
Bastak,Hormozgan,Yes,No,Rural,2,14,0.142857143,1
Bastak,Hormozgan,Yes,Null,Rural,10,14,0.714285714,1
Bavanat,Fars,No,No,Urban,2,44,0.045454545,4
Bavanat,Fars,No,Null,Rural,1,44,0.022727273,4
Bavanat,Fars,No,Null,Urban,3,44,0.068181818,4
Bavanat,Fars,Unknow,No,Urban,1,44,0.022727273,4
Bavanat,Fars,Yes,No,Rural,1,44,0.022727273,4
Bavanat,Fars,Yes,No,Urban,1,44,0.022727273,4
Bavanat,Fars,Yes,Null,Nomadic,1,44,0.022727273,4
Bavanat,Fars,Yes,Null,Rural,10,44,0.227272727,4
Bavanat,Fars,Yes,Null,Urban,7,44,0.159090909,4
Bavanat,Fars,Yes,Yes,Nomadic,4,44,0.090909091,4
Bavanat,Fars,Yes,Yes,Rural,4,44,0.090909091,4
Bavanat,Fars,Yes,Yes,Urban,9,44,0.204545455,4
Bavi,Khuzestan,No,No,Urban,1,25,0.04,1
Bavi,Khuzestan,Yes,No,Nomadic,1,25,0.04,1
Bavi,Khuzestan,Yes,No,Rural,5,25,0.2,1
Bavi,Khuzestan,Yes,No,Urban,1,25,0.04,1
Bavi,Khuzestan,Yes,Null,Itinerant,1,25,0.04,1
Bavi,Khuzestan,Yes,Null,Rural,12,25,0.48,1
Bavi,Khuzestan,Yes,Yes,Rural,4,25,0.16,1
Behbahan,Khuzestan,No,Null,Rural,3,96,0.03125,1
Behbahan,Khuzestan,No,Null,Urban,6,96,0.0625,1
Behbahan,Khuzestan,Null,Null,Rural,4,96,0.041666667,1
Behbahan,Khuzestan,Null,Null,Urban,7,96,0.072916667,1
Behbahan,Khuzestan,Null,Yes,Rural,1,96,0.010416667,1
Behbahan,Khuzestan,Unknow,Null,Rural,1,96,0.010416667,1
Behbahan,Khuzestan,Yes,No,Rural,11,96,0.114583333,1
Behbahan,Khuzestan,Yes,No,Urban,1,96,0.010416667,1
Behbahan,Khuzestan,Yes,Null,Rural,34,96,0.354166667,1
Behbahan,Khuzestan,Yes,Null,Urban,8,96,0.083333333,1
Behbahan,Khuzestan,Yes,Yes,Rural,20,96,0.208333333,1
Behshahr,Mazandaran,No,No,Rural,7,94,0.074468085,5
Behshahr,Mazandaran,No,No,Urban,14,94,0.14893617,5
Behshahr,Mazandaran,No,Null,Urban,2,94,0.021276596,5
Behshahr,Mazandaran,Yes,No,Rural,12,94,0.127659574,5
Behshahr,Mazandaran,Yes,No,Urban,18,94,0.191489362,5
Behshahr,Mazandaran,Yes,Null,Rural,7,94,0.074468085,5
Behshahr,Mazandaran,Yes,Null,Urban,4,94,0.042553191,5
Behshahr,Mazandaran,Yes,Yes,Rural,19,94,0.20212766,5
Behshahr,Mazandaran,Yes,Yes,Urban,11,94,0.117021277,5
Ben,Chaharmahal and Bakhtiari,No,No,Urban,1,32,0.03125,3
Ben,Chaharmahal and Bakhtiari,No,Null,Rural,2,32,0.0625,3
Ben,Chaharmahal and Bakhtiari,No,Null,Urban,5,32,0.15625,3
Ben,Chaharmahal and Bakhtiari,No,Yes,Rural,1,32,0.03125,3
Ben,Chaharmahal and Bakhtiari,Yes,Null,Rural,4,32,0.125,3
Ben,Chaharmahal and Bakhtiari,Yes,Null,Urban,1,32,0.03125,3
Ben,Chaharmahal and Bakhtiari,Yes,Yes,Rural,14,32,0.4375,3
Ben,Chaharmahal and Bakhtiari,Yes,Yes,Urban,4,32,0.125,3
Bijar,Kurdistan,No,No,Rural,4,1177,0.003398471,1
Bijar,Kurdistan,No,No,Urban,16,1177,0.013593883,1
Bijar,Kurdistan,No,Null,Rural,9,1177,0.007646559,1
Bijar,Kurdistan,No,Null,Urban,56,1177,0.04757859,1
Bijar,Kurdistan,No,Yes,Rural,2,1177,0.001699235,1
Bijar,Kurdistan,Null,No,Rural,1,1177,0.000849618,1
Bijar,Kurdistan,Null,Null,Urban,2,1177,0.001699235,1
Bijar,Kurdistan,Yes,No,Itinerant,1,1177,0.000849618,1
Bijar,Kurdistan,Yes,No,Rural,703,1177,0.597281223,1
Bijar,Kurdistan,Yes,No,Urban,52,1177,0.044180119,1
Bijar,Kurdistan,Yes,Null,Rural,18,1177,0.015293118,1
Bijar,Kurdistan,Yes,Null,Urban,8,1177,0.006796941,1
Bijar,Kurdistan,Yes,Yes,Rural,303,1177,0.257434155,1
Bijar,Kurdistan,Yes,Yes,Urban,2,1177,0.001699235,1
Bilasavar,Ardabil,No,No,Urban,1,132,0.007575758,1
Bilasavar,Ardabil,No,Null,Urban,1,132,0.007575758,1
Bilasavar,Ardabil,No,Yes,Itinerant,3,132,0.022727273,1
Bilasavar,Ardabil,No,Yes,Rural,1,132,0.007575758,1
Bilasavar,Ardabil,Yes,No,Itinerant,3,132,0.022727273,1
Bilasavar,Ardabil,Yes,No,Rural,4,132,0.03030303,1
Bilasavar,Ardabil,Yes,Null,Itinerant,3,132,0.022727273,1
Bilasavar,Ardabil,Yes,Null,Rural,1,132,0.007575758,1
Bilasavar,Ardabil,Yes,Yes,Itinerant,52,132,0.393939394,1
Bilasavar,Ardabil,Yes,Yes,Nomadic,1,132,0.007575758,1
Bilasavar,Ardabil,Yes,Yes,Rural,50,132,0.378787879,1
Bilasavar,Ardabil,Yes,Yes,Urban,12,132,0.090909091,1
Birjand,South Khorasan,No,Null,Rural,3,48,0.0625,1
Birjand,South Khorasan,No,Null,Urban,8,48,0.166666667,1
Birjand,South Khorasan,Yes,No,Rural,2,48,0.041666667,1
Birjand,South Khorasan,Yes,Null,Itinerant,1,48,0.020833333,1
Birjand,South Khorasan,Yes,Null,Rural,16,48,0.333333333,1
Birjand,South Khorasan,Yes,Yes,Itinerant,1,48,0.020833333,1
Birjand,South Khorasan,Yes,Yes,Nomadic,1,48,0.020833333,1
Birjand,South Khorasan,Yes,Yes,Rural,13,48,0.270833333,1
Birjand,South Khorasan,Yes,Yes,Urban,3,48,0.0625,1
Bojnurd,North Khorasan,No,No,Rural,1,538,0.001858736,1
Bojnurd,North Khorasan,No,No,Urban,4,538,0.007434944,1
Bojnurd,North Khorasan,No,Null,Rural,9,538,0.016728625,1
Bojnurd,North Khorasan,No,Null,Urban,19,538,0.035315985,1
Bojnurd,North Khorasan,Null,Null,Null,256,538,0.475836431,1
Bojnurd,North Khorasan,Null,Null,Rural,26,538,0.048327138,1
Bojnurd,North Khorasan,Null,Null,Urban,125,538,0.232342007,1
Bojnurd,North Khorasan,Unknow,Null,Rural,2,538,0.003717472,1
Bojnurd,North Khorasan,Yes,No,Rural,22,538,0.040892193,1
Bojnurd,North Khorasan,Yes,No,Urban,5,538,0.00929368,1
Bojnurd,North Khorasan,Yes,Null,Rural,46,538,0.085501859,1
Bojnurd,North Khorasan,Yes,Null,Urban,5,538,0.00929368,1
Bojnurd,North Khorasan,Yes,Yes,Rural,18,538,0.033457249,1
Bonab,East Azerbaijan,No,No,Rural,2,77,0.025974026,2
Bonab,East Azerbaijan,No,No,Urban,2,77,0.025974026,2
Bonab,East Azerbaijan,No,Null,Rural,4,77,0.051948052,2
Bonab,East Azerbaijan,No,Null,Urban,11,77,0.142857143,2
Bonab,East Azerbaijan,No,Yes,Urban,2,77,0.025974026,2
Bonab,East Azerbaijan,Null,Null,Rural,3,77,0.038961039,2
Bonab,East Azerbaijan,Null,Null,Urban,3,77,0.038961039,2
Bonab,East Azerbaijan,Null,Yes,Rural,1,77,0.012987013,2
Bonab,East Azerbaijan,Yes,No,Rural,3,77,0.038961039,2
Bonab,East Azerbaijan,Yes,Null,Rural,6,77,0.077922078,2
Bonab,East Azerbaijan,Yes,Null,Urban,5,77,0.064935065,2
Bonab,East Azerbaijan,Yes,Yes,Rural,32,77,0.415584416,2
Bonab,East Azerbaijan,Yes,Yes,Urban,3,77,0.038961039,2
Booeino Miyandasht,Isfahan,No,Null,Rural,2,74,0.027027027,5
Booeino Miyandasht,Isfahan,No,Yes,Rural,1,74,0.013513514,5
Booeino Miyandasht,Isfahan,Yes,No,Rural,3,74,0.040540541,5
Booeino Miyandasht,Isfahan,Yes,Null,Rural,28,74,0.378378378,5
Booeino Miyandasht,Isfahan,Yes,Null,Urban,10,74,0.135135135,5
Booeino Miyandasht,Isfahan,Yes,Yes,Rural,19,74,0.256756757,5
Booeino Miyandasht,Isfahan,Yes,Yes,Urban,11,74,0.148648649,5
Borkhar,Isfahan,No,Null,Urban,4,21,0.19047619,5
Borkhar,Isfahan,Null,Null,Urban,1,21,0.047619048,5
Borkhar,Isfahan,Unknow,Null,Urban,3,21,0.142857143,5
Borkhar,Isfahan,Yes,Null,Urban,9,21,0.428571429,5
Borkhar,Isfahan,Yes,Yes,Urban,4,21,0.19047619,5
Borujen,Chaharmahal and Bakhtiari,No,No,Rural,1,86,0.011627907,3
Borujen,Chaharmahal and Bakhtiari,No,No,Urban,26,86,0.302325581,3
Borujen,Chaharmahal and Bakhtiari,No,Null,Rural,1,86,0.011627907,3
Borujen,Chaharmahal and Bakhtiari,No,Null,Urban,13,86,0.151162791,3
Borujen,Chaharmahal and Bakhtiari,No,Yes,Rural,1,86,0.011627907,3
Borujen,Chaharmahal and Bakhtiari,No,Yes,Urban,4,86,0.046511628,3
Borujen,Chaharmahal and Bakhtiari,Null,Null,Urban,2,86,0.023255814,3
Borujen,Chaharmahal and Bakhtiari,Yes,No,Rural,6,86,0.069767442,3
Borujen,Chaharmahal and Bakhtiari,Yes,No,Urban,4,86,0.046511628,3
Borujen,Chaharmahal and Bakhtiari,Yes,Null,Rural,4,86,0.046511628,3
Borujen,Chaharmahal and Bakhtiari,Yes,Null,Urban,7,86,0.081395349,3
Borujen,Chaharmahal and Bakhtiari,Yes,Yes,Rural,8,86,0.093023256,3
Borujen,Chaharmahal and Bakhtiari,Yes,Yes,Urban,9,86,0.104651163,3
Borujerd,Lorestan,No,No,Rural,10,498,0.020080321,1
Borujerd,Lorestan,No,No,Urban,2,498,0.004016064,1
Borujerd,Lorestan,No,Null,Rural,31,498,0.062248996,1
Borujerd,Lorestan,No,Null,Urban,43,498,0.086345382,1
Borujerd,Lorestan,No,Yes,Rural,1,498,0.002008032,1
